Zipcode  Duration (s)  Distance
Time: 10-20-2014 21:00:00
18966  5229  116.937
88021  121679  3440.767
85342  135028  3932.741
19119  6127  139.438
22936  21264  528.631
18942  4894  99.393
07009  1858  27.468
22314  14355  357.883
07737  3062  51.674
19115  5121  116.983
08081  6060  139.057
19540  8447  202.187
60202  46922  1289.772
05465  22292  518.452
19087  6232  152.119
08052  4877  116.055
08225  7238  175.982
60611  45653  1267.145
19063  6828  166.182
10583  4138  72.369
07457  2703  57.257
10033  2552  47.499
20854  13924  357.188
07724  2911  58.435
07733  2609  48.824
07735  2453  40.227
28211  38663  993.003
07046  2211  42.534
01104  11079  263.895
10280  2498  33.382
08530  4392  91.647
07093  2085  34.606
07748  2732  46.834
07722  3114  58.234
07480  3591  73.23
10312  2332  32.071
07018  973  13.074
07926  2320  40.461
18963  4526  95.606
08722  4512  100.59
07481  2533  48.655
07405  2938  62.606
10924  4838  117.556
18077  4779  101.076
02908  13305  323.611
08751  4968  108.261
75230  85584  2479.273
80129  98885  2881.465
92106  154935  4434.823
44026  27474  716.931
85340  134975  3893.948
92708  154608  4462.23
07663  1880  35.799
18930  5074  103.313
10597  5557  119.361
46060  42479  1148.771
10019  2349  36.756
19103  5924  135.601
07047  2067  33.401
19001  5484  125.952
07304  1709  28.336
07205  952  7.697
07980  1917  34.257
08525  4194  83.855
18972  4670  92.47
10028  3173  43.415
98117  160443  4524.959
08088  5623  124.25
18018  5400  122.712
07305  1728  27.37
88121  105217  2974.209
07444  2509  43.727
33624  64489  1786.651
07856  2766  59.963
19125  5764  129.522
15927  18836  481.274
08505  3949  88.148
10708  3408  63.316
07739  3177  57.608
04072  20540  518.728
14221  23099  617.04
19460  7028  166.194
08061  5862  145.72
19090  5049  122.002
14534  19548  515.587
07203  817  5.251
08880  2563  44.65
08690  3720  79.071
07307  1770  26.701
18088  6128  139.664
98052  159450  4513.59
18092  6014  138.182
07843  3252  66.036
08518  4055  92.333
08904  2422  30.264
07079  1330  12.924
14608  19991  529.804
08010  4815  104.045
07607  2099  39.196
07031  2068  28.745
94005  160096  4682.324
07961  1733  30.335
10014  2288  32.634
24592  28004  703.541
29926  46283  1270.724
07627  3216  51.929
19064  6632  161.427
07801  2581  52.872
20148  15060  388.706
15090  22969  610.636
08048  4681  105.169
85024  134419  3854.613
10010  2729  39.111
07981  1886  34.937
30309  49523  1364.081
33327  71572  2018.295
88263  113262  3260.215
07440  2350  41.226
07102  1260  17.19
18076  6599  151.198
07026  2019  34.896
39503  70267  2016.525
27712  28509  766.554
34105  73859  2003.054
27021  33287  920.35
24477  21709  602.165
07650  2222  39.45
21050  10354  264.554
19046  5781  123.943
85343  136426  3927.035
18353  5649  132.138
08318  7138  172.175
70802  74757  2173.17
07008  2341  31.945
07112  951  11.195
10913  3287  69.021
12508  5831  129.933
10314  1999  17.788
98072  160210  4524.052
41042  38307  1031.152
07423  2375  47.415
11354  3606  55.127
07032  1250  22.021
18080  6468  151.195
18466  6429  150.968
07310  1846  27.968
70596  77762  2263.688
18954  5400  115.791
14701  23714  627.075
07933  1843  34.068
08094  6646  155.913
19525  7051  160.469
21801  14257  344.119
07603  2351  41.769
08514  4144  86.383
19437  5822  138.317
07852  2772  61.838
28590  29612  796.101
19127  6191  151.61
17025  10048  263.21
07041  1200  10.637
76504  92809  2681.967
18923  5668  113.429
19512  7573  161.514
07757  3282  63.846
11215  3123  38.621
28269  37622  974.524
30004  50356  1357.235
Time: 10-21-2014 01:00:00
08822  3589  74.667
19095  5662  136.07
08889  2636  57.917
18947  4921  99.955
08825  3881  85.82
07936  1862  31.919
08886  3565  86.568
07901  1207  12.88
07073  2153  34.871
08046  4421  104.272
08865  4071  91.812
07712  3120  63.95
08820  1412  19.719
08876  2740  58.307
08807  2490  51.02
08902  2469  44.841
18976  5807  132.262
07030  2023  29.451
07652  2123  41.319
18015  4747  114.788
08833  2651  60.946
24401  21143  588.304
07066  895  10.457
19446  6317  143.582
08853  2924  64.57
08873  2670  49.872
18951  5488  126.312
18944  6179  120.779
08502  3431  68.57
08831  2913  57.759
10306  2965  29.569
18013  4818  108.768
18902  5497  109.07
07090  694  6.298
08551  3969  81.945
07014  1661  29.627
08844  4395  67.154
07065  1164  12.244
07830  3017  63.405
08827  3307  75.776
07920  2047  39.119
02760  14148  346.344
07730  2172  40.844
07746  2423  48.282
08840  1370  19.882
19438  6642  159.832
07022  2465  36.935
07080  2085  22.758
07092  881  8.51
07005  2410  44.524
07662  1962  37.045
08812  1810  21.725
07747  2061  36.518
18045  4460  111.148
07853  3674  72.423
08801  2856  65.964
07832  5065  103.61
18210  6955  162.604
07023  1155  10.293
07677  2710  52.303
48108  35224  975.548
07016  537  3.394
07825  4023  93.477
08837  1607  24.03
08060  4275  100.689
18040  4933  101.89
07928  1433  22.604
19382  7463  180.985
07083  670  5.827
08724  3746  82.664
07010  2597  39.605
08854  2031  38.108
19020  4653  110.065
07054  2011  37.74
07930  3054  51.849
18036  5119  127.629
07202  1256  9.062
07059  1726  34.583
07974  1371  23.863
18034  4931  124.101
07027  863  5.683
08826  3771  76.062
07821  3514  75.336
07042  1345  19.845
07823  4408  99.601
10977  3049  62.004
19422  5833  136.574
07960  1930  34.751
07860  4601  89.294
07036  960  10.645
08802  3548  79.752
19075  5548  132.216
18020  4497  110.08
07306  1601  24.825
19355  6610  161.697
07826  5685  108.795
11374  3476  50.38
78852  110562  3160.716
19426  6719  152.008
08882  2234  39.346
10310  2326  20.395
19462  5732  137.678
07670  2916  48.782
07931  2442  52.313
07882  4076  85.028
07945  2659  43.79
07076  1056  9.053
98346  163886  4551.347
08512  2884  57.028
88546  120203  3486.916
07701  2780  55.633
07676  2369  48.281
08850  2189  39.694
07067  1328  18.932
07922  1307  23.74
07940  1659  23.625
08846  2242  25.971
18042  4293  99.644
18925  5480  107.189
08559  4125  85.295
18960  6118  144.994
18901  5762  109.974
18052  5478  131.029
18920  4409  92.758
08867  3365  76.085
07078  1290  18.099
07803  2859  49.816
08755  4311  96.099
07002  1500  24.28
18929  5606  111.724
10022  2943  40.405
17111  9868  255.615
08857  2362  39.102
07456  3366  70.037
38117  60296  1730.675
19403  6337  146.512
10001  2274  36.805
07840  3624  79.907
08809  3351  73.114
07063  1733  20.558
18343  4332  102.462
07753  3061  67.758
07924  2545  48.6
07463  2529  49.211
10993  4014  80.342
18103  4955  126.109
12060  10106  267.659
02043  16516  405.631
07438  3554  69.561
19116  4928  114.167
19002  5400  134.123
08501  3514  78.626
18054  6554  152.336
07436  2781  63.055
18938  4466  95.478
08050  5371  128.674
88013  119945  3394.146
08848  3871  87.93
08540  3437  60.749
18914  5939  116.882
07401  2733  52.866
07033  0  0
19130  6005  135.621
33067  70693  1981.64
08804  3827  84.058
07950  2380  38.698
08887  3004  65.37
07760  3346  58.571
07045  2217  44.938
08510  3534  73.684
08805  2222  27.297
07006  2016  33.36
07081  721  6.228
18017  4645  117.547
07095  1265  22.382
07110  1616  23.468
08550  3214  71.468
19468  7229  171.321
08721  4256  102.101
07720  3465  70.338
07302  1701  28.671
07675  2853  53.13
07728  3384  56.391
07082  2322  47.142
08536  3163  58.796
18074  7008  158.882
18106  5722  138.987
08085  6272  156.201
07863  4375  90.36
08836  2156  42.825
07432  2726  41.882
03825  19693  465.548
08108  5470  125.15
18039  4687  99.487
88221  112240  3167.038
08884  2473  40.795
07068  1552  27.803
19454  5749  139.384
07834  2263  43.735
27809  26256  704.153
08823  2863  50.861
18064  4915  117.706
18928  4712  99.762
19067  4065  93.307
07921  2533  53.089
19128  6404  140.423
07726  2873  51.717
10011  2431  33.354
08560  4562  85.326
07208  905  8.747
07470  2289  37.897
08535  3091  68.169
88231  108390  3112.649
19473  7183  167.354
10954  2910  61.429
07876  2925  52.887
08075  4921  107.575
34232  67988  1876.298
08835  2618  33.888
08829  3030  67.117
07430  3184  62.386
07869  2586  46.6
07450  2486  46.339
08558  3501  62.176
30331  50723  1391.066
18051  5863  143.018
07105  1229  17.858
07666  2420  42.044
08534  4375  81.381
10950  4553  102.587
07946  1837  34.067
18055  4845  115.221
07044  1667  25.153
08753  4634  99.502
07070  1872  32.626
88201  108346  3067.255
07028  1268  19.028
18974  5525  123.129
07718  2697  49.184
07738  2602  51.307
66062  69434  1937.414
08859  1716  30.131
08810  2694  50.669
19464  7405  166.984
19465  7697  187.213
08858  2371  54.82
07828  3475  69.153
19106  5759  132.499
08742  4025  83.048
08542  3599  63.558
19135  5430  120.815
10016  2610  38.181
08016  4066  96.406
07731  3620  79.676
07751  2455  44.787
18062  6019  144.073
19444  5884  140.691
03253  20989  527.311
19428  5904  143.473
07422  4562  89.266
07871  3412  70.042
18031  5865  142.616
07001  1515  15.321
07836  2987  66.442
07040  1175  14.07
18964  6601  151.026
90293  155107  4480.602
07052  1292  21.248
13905  11244  284.713
08861  1471  23.222
18334  6237  145.88
18322  5857  135.575
07927  1926  31.513
78342  104918  2999.553
12010  11517  304.316
07060  1539  17.621
18337  5812  114.286
18301  5153  115.883
18977  4489  101.367
07003  1189  20.091
18072  5457  118.641
08816  2228  40.125
08901  1959  37.048
18104  5469  132.818
08817  1773  31.73
02482  14706  355.581
08824  2807  50.762
08648  3817  69.908
08619  3807  72.072
07934  2595  54.793
19118  5840  136.01
07206  1625  11.667
08869  2293  52.023
07086  1899  33.11
10075  3294  41.894
15102  23176  581.281
95051  162350  4724.979
07204  568  4.102
19038  5542  133.017
08730  3728  78.881
08003  5175  121.461
19401  6077  142.583
18932  6322  140.715
27587  27754  739.287
19440  6477  150.76
46032  42141  1141.132
94301  161816  4717.847
14770  20515  545.235
07062  1356  12.085
08062  6205  155.099
08527  4408  98.774
19031  5477  131.652
18360  5312  124.925
15044  22385  587.312
01070  14737  329.191
19136  5337  116.792
15003  24126  608.417
08034  4895  118.021
08520  2956  64.147
08638  4270  78.126
07069  1420  17.079
15084  22253  583.449
11510  5189  78.13
08852  2709  51.457
08054  4196  106.877
08035  5330  125.962
27807  27994  747.332
08863  1424  22.019
18940  5198  114.061
18969  6525  152.152
19025  4928  123.629
07039  1719  27.054
07417  2628  51.655
18067  5631  130.645
07878  2250  44.164
19504  6461  147.434
19085  5856  146.063
33331  71372  2017.395
98801  152634  4339.094
07932  1810  25.502
08691  3440  73.252
08872  1840  31.135
79780  111226  3208.153
18038  6293  139.723
10024  2563  40.484
08879  1688  28.831
08012  5571  135.395
07866  2604  52.28
07029  1219  18.269
08830  1109  16.836
18966  5248  116.937
88021  121560  3440.767
85342  135055  3932.741
19119  6146  139.438
22936  21262  528.631
18942  4905  99.393
07009  1828  27.468
22314  14327  357.883
07737  2863  51.674
19115  5161  116.983
08081  6075  139.057
19540  8407  202.187
60202  46915  1289.772
05465  22308  518.452
19087  6309  152.119
08052  4817  116.055
08225  7228  175.982
60611  45749  1267.145
19063  6820  166.182
10583  4040  72.369
07457  2747  57.257
10033  2587  47.499
20854  13908  357.188
07724  2692  58.435
07733  2316  48.824
07735  2090  40.227
28211  38890  993.003
07046  2273  42.534
01104  11072  263.895
10280  2471  33.382
08530  4630  91.647
07093  2119  34.606
07748  2462  46.834
07722  2912  58.234
07480  3631  73.23
10312  1920  32.071
07018  974  13.074
07926  2375  40.461
18963  4541  95.606
08722  4435  100.59
07481  2554  48.655
07405  2978  62.606
10924  4922  117.556
18077  4791  101.076
02908  13319  323.611
08751  4912  108.261
75230  85554  2479.273
80129  99381  2881.465
92106  154528  4434.823
44026  27884  716.931
85340  135007  3893.948
92708  154345  4462.23
07663  1923  35.799
18930  5097  103.313
10597  5553  119.361
46060  42495  1148.771
10019  2445  36.756
19103  5888  135.601
07047  2112  33.401
19001  5469  125.952
07304  1701  28.336
07205  952  7.697
07980  1952  34.257
08525  4211  83.855
18972  4690  92.47
10028  3238  43.415
98117  160698  4524.959
08088  5579  124.25
18018  5371  122.712
07305  1744  27.37
88121  105045  2974.209
07444  2558  43.727
33624  64747  1786.651
07856  2859  59.963
19125  5747  129.522
15927  18892  481.274
08505  3835  88.148
10708  3387  63.316
07739  2995  57.608
04072  20552  518.728
14221  23490  617.04
19460  7053  166.194
08061  5829  145.72
19090  5049  122.002
14534  19506  515.587
07203  817  5.251
08880  2254  44.65
08690  3627  79.071
07307  1785  26.701
18088  6088  139.664
98052  160013  4513.59
18092  5975  138.182
07843  3344  66.036
08518  3946  92.333
08904  2065  30.264
07079  1333  12.924
14608  19945  529.804
08010  4785  104.045
07607  2127  39.196
07031  2059  28.745
94005  160329  4682.324
07961  1800  30.335
10014  2260  32.634
24592  27912  703.541
29926  46021  1270.724
07627  3214  51.929
19064  6650  161.427
07801  2650  52.872
20148  15040  388.706
15090  23127  610.636
08048  4622  105.169
85024  134249  3854.613
10010  2794  39.111
07981  1954  34.937
30309  49510  1364.081
33327  71418  2018.295
88263  113395  3260.215
07440  2409  41.226
07102  1248  17.19
18076  6548  151.198
07026  2066  34.896
39503  70420  2016.525
27712  28464  766.554
34105  73340  2003.054
27021  32945  920.35
24477  21730  602.165
07650  2255  39.45
21050  10416  264.554
19046  5772  123.943
85343  136513  3927.035
18353  5601  132.138
08318  7118  172.175
70802  74800  2173.17
07008  1872  31.945
07112  951  11.195
10913  3302  69.021
12508  5844  129.933
10314  2015  17.788
98072  160548  4524.052
41042  38268  1031.152
07423  2415  47.415
11354  3642  55.127
07032  1295  22.021
18080  6394  151.195
18466  6357  150.968
07310  1829  27.968
70596  77697  2263.688
18954  5370  115.791
14701  24047  627.075
07933  1843  34.068
08094  6615  155.913
19525  7005  160.469
21801  14242  344.119
07603  2375  41.769
08514  4072  86.383
19437  5823  138.317
07852  2870  61.838
28590  29619  796.101
17025  10122  263.21
07041  1192  10.637
76504  92748  2681.967
18923  5672  113.429
19512  7531  161.514
07757  3151  63.846
11215  3096  38.621
28269  38073  974.524
30004  50312  1357.235
Time: 10-21-2014 01:30:00
08822  3627  74.667
19095  5679  136.07
08889  2695  57.917
18947  4950  99.955
08825  3914  85.82
07936  1866  31.919
08886  3620  86.568
07901  1201  12.88
07073  2173  34.871
08046  4363  104.272
08865  4076  91.812
07712  3097  63.95
08820  1355  19.719
08876  2769  58.307
08807  2519  51.02
08902  2438  44.841
18976  5764  132.262
07030  2082  29.451
07652  2093  41.319
18015  4698  114.788
08833  2714  60.946
24401  21258  588.304
07066  896  10.457
19446  6291  143.582
08853  2953  64.57
08873  2694  49.872
18951  5440  126.312
18944  6153  120.779
08502  3483  68.57
08831  2893  57.759
10306  2971  29.569
18013  4743  108.768
18902  5471  109.07
07090  694  6.298
08551  3980  81.945
07014  1625  29.627
08844  4432  67.154
07065  1156  12.244
07830  3073  63.405
08827  3351  75.776
07920  2063  39.119
02760  14149  346.344
07730  2135  40.844
07746  2402  48.282
08840  1313  19.882
19438  6674  159.832
07022  2503  36.935
07080  2094  22.758
07092  876  8.51
07005  2377  44.524
07662  1928  37.045
08812  1811  21.725
07747  2025  36.518
18045  4442  111.148
07853  3717  72.423
08801  2945  65.964
07832  5015  103.61
18210  6973  162.604
07023  1155  10.293
07677  2684  52.303
48108  35161  975.548
07016  537  3.394
07825  3981  93.477
08837  1531  24.03
08060  4217  100.689
18040  4925  101.89
07928  1402  22.604
19382  7545  180.985
07083  670  5.827
08724  3708  82.664
07010  2632  39.605
08854  2027  38.108
19020  4627  110.065
07054  2015  37.74
07930  3029  51.849
18036  5100  127.629
07202  1247  9.062
07059  1741  34.583
07974  1371  23.863
18034  4911  124.101
07027  863  5.683
08826  3808  76.062
07821  3467  75.336
07042  1340  19.845
07823  4368  99.601
10977  3008  62.004
19422  5852  136.574
07960  1875  34.751
07860  4558  89.294
07036  959  10.645
08802  3572  79.752
19075  5497  132.216
18020  4495  110.08
07306  1618  24.825
19355  6603  161.697
07826  5662  108.795
11374  3458  50.38
78852  110731  3160.716
19426  6696  152.008
08882  2216  39.346
10310  2331  20.395
19462  5743  137.678
07670  2959  48.782
07931  2495  52.313
07882  4103  85.028
07945  2633  43.79
07076  1057  9.053
98346  163470  4551.347
08512  2861  57.028
88546  119896  3486.916
07701  2756  55.633
07676  2329  48.281
